revenu,anciennete_mois,freq_usage,support_tickets,canal_acq,segment,region,churn
333.2066284602923,54,6.0910150754725745,1,Web,B2B,Nord,0
179.94909842730516,66,14.068709390480821,1,Web,B2C,Ouest,0
477.91240077206817,44,6.933918212084519,3,Web,B2C,Ouest,1
734.8981019509932,8,11.399087270860237,2,Web,B2C,Est,0
548.7208680511366,42,9.71473573149626,2,Magasin,B2C,Est,0
635.6022147495333,23,5.78886774755335,1,Magasin,B2C,Nord,0
796.0591494079426,2,7.563587424706717,0,Web,B2C,Est,0
838.9835038081844,6,15.531488956162935,1,Partenaire,B2C,Sud,1
587.5551717492949,42,10.806630170537922,1,Web,B2C,Nord,1
843.6454601224915,68,5.963398634532632,0,Magasin,B2C,Est,0
616.5827985181396,36,11.221313149394767,1,Magasin,B2C,Nord,1
449.26831971105685,32,9.41554387362182,1,Web,B2C,Sud,0
493.00793660422767,7,23.816185608976724,3,Web,B2C,Est,1
333.5034277382971,48,11.14049536536909,0,Web,B2C,Sud,0
440.13590632794256,4,8.477500611734541,0,Partenaire,B2C,Nord,0
535.5569961466027,60,15.680111671148417,2,Web,B2C,Nord,0
744.6453034881483,58,2.635855330828618,2,Magasin,B2C,Sud,0
909.738569609877,71,10.37728062552439,0,Web,B2C,Est,0
351.2073272321328,21,17.97771397872429,1,Web,B2C,Est,0
670.7089442867854,12,9.535202862560984,2,Magasin,B2C,Nord,0
412.7020909516438,22,3.066795821407685,2,Web,B2B,Est,0
685.4454759233763,57,8.416328142357608,1,Web,B2C,Ouest,0
576.4044028762092,16,15.818072163836147,2,Partenaire,B2C,Est,0
270.4369513474445,64,11.504278385283085,1,Web,B2C,Est,0
767.0934584823272,11,6.644575561949929,1,Partenaire,B2C,Est,1
491.09987169442843,4,7.259028771283904,1,Partenaire,B2C,Ouest,0
503.8979570927602,16,7.761198915400747,0,Web,B2C,Ouest,0
407.44456596785585,54,11.444791536215984,0,Web,B2C,Nord,0
482.22901019624,43,15.352784531754612,0,Web,B2C,Nord,0
677.0202793250851,26,14.209692051196683,0,Magasin,B2C,Nord,1
565.936018631447,47,11.824048728436514,2,Partenaire,B2C,Ouest,0
659.1591604108465,47,4.673420959770067,1,Magasin,B2C,Nord,0
665.1459337071918,40,4.688269944026235,0,Partenaire,B2C,Ouest,0
837.7190979950701,37,12.133008084855053,0,Web,B2C,Nord,0
538.2984928444117,8,4.618115608268423,2,Web,B2C,Est,1
334.16559296776825,19,9.097731915725582,2,Web,B2C,Sud,0
792.1000349829569,38,11.216601784744707,0,Magasin,B2C,Sud,0
540.3321290224942,10,5.449624018549245,0,Web,B2B,Sud,0
800.6266400239278,34,5.902950662564546,3,Web,B2B,Est,0
669.0078803728447,9,9.623515741728726,3,Web,B2C,Sud,0
576.3952445633979,56,12.014601150096215,0,Web,B2C,Sud,0
662.7796609283331,8,14.246075081655027,0,Web,B2C,Est,0
951.182260822734,7,12.428213739082207,2,Web,B2B,Ouest,1
973.8564952296756,46,10.294626379968777,1,Magasin,B2C,Ouest,0
612.4886043239002,16,7.015220985771803,1,Magasin,B2C,Est,0
628.8343067970735,25,5.716372016621923,0,Web,B2C,Sud,0
793.7232283439494,23,7.95649164668341,2,Magasin,B2C,Ouest,0
447.78101410187753,16,11.639742339922268,0,Web,B2C,Sud,0
659.9526670712859,55,11.346494826509371,0,Magasin,B2C,Ouest,0
595.3446873683058,50,1.6003920570995103,0,Web,B2C,Ouest,0
656.5034780623596,17,6.857291886929988,0,Magasin,B2C,Nord,0
449.99361492910697,49,14.818030206424623,0,Web,B2C,Nord,0
313.8778512043856,51,10.316860191216557,3,Web,B2C,Est,0
226.86298152156746,39,4.331964347588056,2,Magasin,B2B,Est,0
398.87085966187055,42,19.423284726392605,1,Magasin,B2B,Est,0
517.43844871092,67,9.884233070740942,1,Magasin,B2C,Ouest,0
547.2255144032229,33,11.537335837253632,1,Web,B2B,Est,0
948.701609237313,28,11.598099024180538,3,Web,B2C,Sud,0
799.0788065833136,39,8.529618135359256,2,Magasin,B2C,Est,0
426.82359905850706,60,7.089705272714423,3,Web,B2B,Nord,0
662.5875214411723,51,18.48669994026376,2,Web,B2C,Est,0
526.7259174569415,6,14.012823478471002,0,Web,B2B,Ouest,0
548.8145091527829,33,13.287748804434706,0,Web,B2C,Nord,0
633.3586168947687,53,12.305156766872843,0,Web,B2C,Ouest,0
711.4508010555708,16,5.986730438553262,2,Web,B2C,Ouest,0
538.9334729008772,71,15.110120766961096,1,Magasin,B2C,Nord,0
791.4932758921846,58,6.627469367953003,3,Magasin,B2B,Ouest,0
394.4511192943673,61,11.133147192602582,1,Magasin,B2C,Ouest,0
601.1410312252083,6,3.4424403781417245,0,Magasin,B2C,Sud,1
1067.5812707872499,42,1.8365645974099216,1,Web,B2C,Nord,0
640.1543536725495,38,11.273164810612458,1,Partenaire,B2C,Sud,0
857.9786111891111,45,6.763602931220367,4,Magasin,B2C,Est,1
616.4736320711775,61,2.0433297148109073,0,Web,B2C,Nord,0
704.5398771593634,26,12.162438011788302,2,Web,B2C,Sud,0
589.7790250093155,38,18.480323084203157,1,Magasin,B2C,Ouest,1
569.3266353904432,49,15.558241034320247,0,Magasin,B2C,Est,0
459.69316858942443,54,8.97072845893731,1,Magasin,B2C,Est,0
677.4542446123596,55,10.035381226787782,3,Magasin,B2C,Ouest,0
446.72330594656177,24,13.550825027135653,1,Partenaire,B2C,Nord,0
719.8053425364172,71,14.488512079339628,2,Partenaire,B2C,Nord,0
795.3516608002637,1,8.625857124697205,0,Magasin,B2C,Est,0
665.9756533027014,35,10.136710862898298,2,Partenaire,B2C,Sud,0
548.4752279599754,44,11.202459227058146,0,Partenaire,B2C,Nord,0
681.7138042755653,5,12.215505281115327,0,Web,B2C,Ouest,1
544.4388500016457,33,9.467694231954932,2,Magasin,B2B,Nord,0
768.3984825837268,43,9.519659019725022,1,Web,B2C,Est,1
270.34690484127776,44,15.519329319017553,1,Web,B2C,Est,0
539.5906737386437,9,14.838082809771546,1,Web,B2C,Est,1
241.6538408776804,20,11.909642293744353,0,Web,B2C,Sud,1
330.8890505591031,18,16.876436280091713,2,Web,B2C,Nord,0
845.4952013665037,46,8.454216951094331,3,Web,B2C,Ouest,0
761.1332967549035,24,16.491893794517523,1,Web,B2C,Ouest,0
470.49355800873775,41,12.170061774142201,0,Magasin,B2C,Sud,0
329.54937791263853,52,23.084104488858358,0,Magasin,B2B,Nord,0
80.0,57,5.230072292870089,0,Partenaire,B2C,Est,0
502.1708085721258,14,7.242618991130634,3,Web,B2C,Sud,1
1035.6747022045324,65,11.675191312802191,2,Web,B2C,Nord,1
678.2791688634566,12,11.588936211915968,2,Magasin,B2C,Nord,0
499.2769885110919,2,17.800555936700075,2,Web,B2B,Nord,0
683.7144377100551,4,7.3265012668018645,1,Partenaire,B2C,Sud,0
319.0274964610003,15,13.619674074775537,4,Magasin,B2B,Sud,0
546.4817947144256,63,14.649852018727984,2,Web,B2C,Ouest,1
617.9059451428329,15,12.81859132888259,2,Web,B2C,Sud,0
584.5018826722113,50,6.156014632302719,2,Web,B2C,Sud,0
742.3451019042145,30,15.631035221016791,0,Web,B2C,Nord,0
662.0361407224894,3,14.917299725261655,0,Web,B2C,Ouest,0
720.2986832594395,32,12.39833807916151,1,Magasin,B2C,Nord,1
476.09298919846333,3,10.817390748835816,0,Magasin,B2B,Nord,0
761.6067735138986,34,10.904432040177484,0,Web,B2C,Est,0
893.2086505723184,40,9.68505683104249,0,Web,B2C,Est,0
425.37308646274573,38,12.563140537010568,2,Web,B2C,Ouest,0
440.21478197137924,21,10.12453941177991,0,Web,B2C,Sud,0
840.4411805376419,55,6.605900098589435,0,Magasin,B2C,Sud,0
565.5580823948892,43,5.805633420689632,0,Magasin,B2C,Sud,0
852.6878505719802,19,6.991854985390832,1,Magasin,B2B,Est,0
520.3435718594069,31,10.888528970197807,2,Web,B2C,Sud,1
861.908203728728,8,9.89217665425917,1,Web,B2C,Sud,0
623.6674470249814,66,10.861375173154997,0,Magasin,B2C,Nord,0
646.4811881980852,54,12.003252534184444,2,Magasin,B2C,Ouest,0
881.6492439005829,21,7.490716296332485,2,Magasin,B2C,Nord,1
534.8813140600491,48,15.862640673381392,1,Web,B2C,Sud,0
430.5980227335075,49,8.929156691810103,0,Magasin,B2C,Ouest,1
519.2584425548962,44,8.266292060873964,0,Web,B2C,Est,0
681.4201111157649,4,11.92954494932981,2,Web,B2C,Est,0
318.1633670075074,63,2.653959190499709,0,Magasin,B2B,Est,0
714.7447624772019,68,6.837862201108322,2,Web,B2C,Nord,0
503.0211628288062,70,13.924291194767331,1,Magasin,B2C,Ouest,0
806.6062789320414,70,3.0503122837515573,2,Web,B2C,Nord,0
169.03314511791513,66,14.470296787732623,0,Web,B2C,Ouest,1
458.41816048124963,53,16.044546265436537,1,Web,B2B,Nord,1
296.43573277786163,5,8.522178648705006,1,Magasin,B2C,Est,0
451.27869605448853,34,11.167251069705241,5,Magasin,B2C,Est,0
644.5798621996098,18,14.476348339404106,1,Web,B2C,Nord,0
567.7392074190441,16,8.132843247825921,2,Web,B2C,Sud,0
554.3920375893573,59,13.471102082104725,0,Web,B2C,Ouest,0
571.346723151589,58,7.315404819477314,1,Web,B2B,Nord,0
636.6098833115898,38,8.089590826667283,1,Magasin,B2C,Ouest,0
418.4635124502406,53,6.802654142700105,2,Web,B2C,Sud,1
727.2329353618292,10,11.370588796779213,0,Web,B2C,Est,1
719.2798746693871,16,14.631876210262199,2,Web,B2B,Est,0
669.3068287780982,62,9.263548271531343,2,Magasin,B2C,Sud,0
700.1760196952274,33,4.915003360350387,3,Magasin,B2C,Est,0
653.3552401455587,39,5.669172710852737,1,Magasin,B2C,Est,0
966.3131944915922,33,11.578397685482162,4,Magasin,B2C,Est,0
584.3230492105482,15,17.37646565357708,3,Partenaire,B2B,Est,0
544.7250206997762,59,11.57489999725759,1,Web,B2C,Est,0
464.36503553567195,54,8.452413797394989,3,Magasin,B2C,Sud,0
414.1927192959894,49,13.064735867401136,2,Magasin,B2C,Nord,0
375.9950782318065,26,9.042005457653014,3,Web,B2B,Nord,0
440.0164836184347,46,8.486859130543174,1,Magasin,B2C,Est,0
587.2775313026272,68,6.166163577218946,0,Magasin,B2B,Ouest,0
660.1731231295886,47,15.633795376985423,1,Magasin,B2B,Nord,0
609.2055705393891,36,0.0,2,Web,B2B,Est,0
462.20365006265166,20,13.191436801117078,2,Web,B2C,Nord,0
762.0332215235934,38,8.145020248809853,2,Magasin,B2C,Est,0
733.0942810141705,27,8.358637074193549,0,Web,B2B,Est,0
571.2633046640369,44,16.76926062447125,2,Web,B2B,Est,0
482.47509396035184,4,7.143475631199795,1,Web,B2C,Est,0
698.7170257493639,14,7.27972338388636,1,Web,B2C,Ouest,0
633.8352457474988,56,9.478423044321879,2,Magasin,B2C,Nord,0
339.33709330529143,28,11.655389543248953,0,Magasin,B2C,Est,0
587.7635539228071,31,8.232576870828522,1,Partenaire,B2B,Nord,0
647.1664461733886,39,3.7045642778564583,2,Web,B2C,Ouest,0
438.0549384322043,32,6.537207276472938,1,Web,B2C,Ouest,1
634.1718107107397,54,15.125335425858077,0,Web,B2C,Nord,0
338.131952653598,18,10.299107156542046,3,Web,B2B,Nord,0
840.5134980021908,54,11.804349134815288,1,Magasin,B2C,Sud,0
824.6309973106977,15,8.954315171307849,3,Web,B2C,Ouest,1
554.5468798254664,27,7.362009215306921,2,Web,B2C,Nord,0
665.4217808110332,42,16.710277799501643,3,Magasin,B2B,Est,0
166.2140461560225,63,9.247232571795678,2,Magasin,B2C,Sud,0
391.8574211522401,17,8.226520481891493,1,Web,B2C,Est,0
547.1197943726166,42,14.384569465421357,5,Magasin,B2C,Est,0
407.0160561431653,5,7.110558564530459,1,Web,B2B,Nord,0
728.5913668735186,6,7.621090624904014,2,Magasin,B2C,Ouest,0
959.513375534639,55,10.040986736067593,1,Magasin,B2C,Nord,0
388.20935050272567,52,10.00108041635272,0,Web,B2C,Ouest,0
449.2565872646653,27,11.038445391612857,1,Web,B2C,Nord,1
642.3807062957875,45,18.36667635758195,0,Web,B2B,Est,0
890.0009067299318,27,11.344992985409482,0,Magasin,B2C,Sud,0
379.9726237428174,20,0.48778414899679845,1,Web,B2C,Est,0
644.8265020152495,31,11.305195773726243,1,Magasin,B2B,Nord,0
927.8337931463595,23,10.151519977958396,1,Web,B2C,Est,0
302.6833533277319,58,10.173800097405831,1,Web,B2B,Nord,0
369.4075427677502,30,10.983789237584682,1,Web,B2C,Sud,0
523.7508108370491,23,9.885286849300803,1,Web,B2C,Ouest,0
506.29408568602605,39,9.789551627778444,1,Web,B2B,Sud,0
746.268231795656,54,12.452176839083144,1,Magasin,B2B,Sud,0
643.4987495677508,20,7.831676811221996,2,Partenaire,B2C,Est,0
280.5068292644169,67,6.209254657443298,0,Web,B2C,Sud,0
692.7738725221459,33,22.095125810489563,0,Magasin,B2B,Ouest,0
496.0430002759829,47,7.136570224875067,3,Web,B2C,Sud,0
829.400499049423,68,10.400571649840305,0,Magasin,B2C,Ouest,0
487.0342434413545,31,4.017358996498531,1,Web,B2C,Ouest,0
485.4092490415976,15,10.465873660205688,2,Magasin,B2C,Sud,0
697.4036899448156,54,6.267097797242659,0,Web,B2C,Sud,0
737.3267668206486,1,8.230108228599956,0,Web,B2B,Est,0
680.6578855085166,33,14.180258663084494,1,Magasin,B2C,Ouest,0
296.5924828707345,70,11.888038273512295,1,Web,B2C,Nord,0
696.8461991870852,30,12.273638098299276,1,Web,B2C,Nord,0
413.82455069860816,49,2.9151806464325487,2,Web,B2B,Nord,0
642.3497000858874,38,17.347580679316053,1,Partenaire,B2C,Ouest,0
343.7278016281692,16,5.2324747562325,1,Web,B2B,Est,0
680.3379865577515,23,16.11424325717546,3,Web,B2C,Nord,0
454.8121972246729,38,14.086175463925944,2,Magasin,B2C,Est,0
369.1257629531061,8,12.30933096713872,0,Magasin,B2B,Ouest,0
728.4876245668319,30,6.580060876366474,2,Web,B2C,Ouest,1
643.4960139018152,30,10.606359379278091,3,Magasin,B2B,Nord,0
489.4841757492785,60,8.11631435742056,0,Web,B2C,Sud,1
861.2121928237916,9,10.116158286021168,0,Web,B2C,Sud,0
520.6825641174464,60,9.00051096365776,1,Web,B2C,Est,0
605.7793813147682,30,1.845557973710367,2,Magasin,B2B,Nord,0
648.4044205821482,47,14.487136603938353,0,Magasin,B2C,Nord,0
488.46013185684956,40,9.675571373802555,1,Web,B2C,Ouest,0
684.8045328119873,22,8.060798401991052,1,Web,B2C,Est,0
503.9785775103496,67,7.758691068680929,2,Web,B2B,Nord,0
525.9051020010824,16,11.433838305467074,0,Web,B2B,Sud,0
845.2756751646014,3,6.424974646822111,0,Web,B2B,Nord,0
412.69451054776204,54,0.9792977661038265,2,Magasin,B2C,Sud,0
165.69954043269178,45,11.628519212833105,0,Web,B2C,Sud,0
889.9686591021409,64,12.076411991827287,1,Partenaire,B2B,Nord,0
1058.8790314692606,33,9.201472701289468,2,Web,B2B,Nord,0
527.0515322191203,2,5.4083884992399645,1,Web,B2B,Ouest,1
251.36915268836663,2,10.35574216355714,2,Web,B2B,Ouest,1
544.1128842847302,31,4.141870526745645,2,Magasin,B2B,Nord,0
548.4798690286796,18,5.8910776132493625,2,Web,B2C,Est,1
565.8137086159937,66,6.997208253983356,1,Web,B2C,Nord,0
399.5901524540673,9,13.375756283566224,1,Web,B2B,Ouest,0
704.3210056457659,63,8.549556198252331,2,Magasin,B2C,Ouest,0
694.4113275514956,16,8.208534352894159,0,Partenaire,B2C,Est,0
331.00698843252485,9,17.818770061644983,1,Web,B2C,Est,0
725.8554117050799,20,11.409849988754855,1,Web,B2C,Sud,0
969.4832967502604,11,11.355978041899304,2,Web,B2B,Nord,0
630.9528598386707,29,8.5211970191649,1,Web,B2B,Sud,0
539.281470827669,24,7.614513329452889,0,Partenaire,B2C,Nord,0
574.4394214066461,38,1.2543742399313977,2,Web,B2C,Est,0
710.746218054341,39,13.874962127694232,1,Magasin,B2C,Sud,0
288.4791110087007,1,11.793238823025517,3,Partenaire,B2B,Nord,1
629.5903265359144,9,9.283336027146346,2,Magasin,B2C,Est,0
529.7164890966942,12,9.451093192654977,0,Web,B2C,Ouest,0
932.6085023320882,14,12.94457704904422,1,Magasin,B2C,Est,0
568.6489079151075,7,3.7811597076805876,1,Web,B2C,Est,1
900.2197700015136,23,7.640474673784778,1,Web,B2C,Ouest,0
401.3266743992387,40,5.454788548429878,2,Partenaire,B2C,Nord,0
705.7066500245026,22,17.086037129946984,2,Web,B2C,Est,0
657.4920474824212,24,13.502622127413202,0,Web,B2C,Sud,0
443.5714953843392,34,1.189229435458543,2,Web,B2C,Nord,0
631.9313006346492,39,3.9449534934400976,1,Web,B2C,Ouest,0
818.253390629688,24,9.470617306570055,0,Magasin,B2C,Sud,0
541.7174932284119,16,8.110239151710301,1,Magasin,B2C,Sud,0
295.4467231494426,30,4.702471167692447,0,Magasin,B2C,Nord,1
596.8386912340598,2,17.779048950601958,1,Web,B2B,Ouest,0
437.5638429373478,35,11.250159655930316,0,Web,B2C,Ouest,1
538.3786310405012,67,11.899265291452366,3,Web,B2C,Nord,0
585.3142014566782,29,7.231940203071145,1,Web,B2C,Est,0
292.9826011172069,8,12.88909658871201,1,Magasin,B2C,Nord,0
309.18149892227797,51,8.478268956071952,0,Magasin,B2C,Est,0
686.7720303945946,10,8.866627305170002,3,Magasin,B2C,Sud,0
505.91063468945754,14,12.44400783930104,0,Magasin,B2C,Nord,0
138.34601847229794,11,3.4840097397588012,2,Web,B2C,Est,0
741.2719265894643,63,16.38811143940393,0,Magasin,B2C,Ouest,0
649.0265559493632,70,10.729556858895503,0,Magasin,B2B,Sud,0
471.5025316734329,41,15.123776835121697,2,Partenaire,B2C,Nord,0
362.9705620095165,44,5.698320973524726,0,Web,B2C,Ouest,0
750.4454213365807,46,6.307339503887228,0,Magasin,B2B,Nord,0
662.8831120608774,44,5.352399113600751,0,Web,B2C,Sud,0
1028.8684108831333,39,11.001190690659355,1,Magasin,B2C,Est,0
675.6339477704887,71,10.263933207672984,4,Partenaire,B2C,Nord,1
669.7865654271627,53,8.142352723075279,0,Partenaire,B2C,Nord,0
569.9529725804583,7,5.943723228458882,1,Web,B2C,Nord,1
747.0196560961424,28,4.9336149210766305,0,Web,B2C,Nord,0
712.5153362246676,70,9.806064398117377,1,Magasin,B2C,Est,0
825.3105015417351,29,8.1376528816456,0,Magasin,B2C,Ouest,0
506.1618746452888,15,7.257572030566951,2,Partenaire,B2C,Nord,0
521.6266548700868,62,16.188357944526437,1,Web,B2C,Est,0
513.7614292358436,45,9.670697287229064,0,Magasin,B2B,Sud,0
742.3443098122181,40,15.080171735707701,1,Magasin,B2C,Nord,0
869.7073992534117,30,7.866991269269214,1,Web,B2C,Est,0
517.4087112331259,9,10.979105135194628,1,Web,B2B,Nord,0
523.5407289972436,28,9.77809593497466,1,Magasin,B2B,Est,0
656.5339002965638,32,3.2095107619275094,3,Web,B2C,Sud,0
555.7629299976777,67,15.713353225055652,2,Magasin,B2C,Est,0
771.3696575651802,22,9.459385571870337,2,Magasin,B2C,Ouest,0
194.68008768857158,11,12.985672878531842,4,Web,B2B,Nord,0
451.193091554959,31,6.9918851101537625,0,Web,B2C,Ouest,0
459.16505988693973,71,9.340622473680941,2,Partenaire,B2C,Nord,0
182.33591777049395,35,6.532590560306581,2,Magasin,B2C,Nord,1
426.54508001361523,27,14.943993931053573,1,Magasin,B2C,Nord,0
435.2718991477333,48,11.245637389802702,0,Magasin,B2C,Ouest,1
563.8011621866106,47,11.468214106723552,1,Magasin,B2C,Est,0
800.3338604988475,22,15.432736588419916,1,Partenaire,B2C,Ouest,0
555.8890827856736,69,14.625365187596092,1,Magasin,B2C,Est,1
414.4535303511923,43,13.06137014454514,0,Web,B2B,Sud,0
589.7481825815648,5,4.313090611850149,1,Web,B2C,Ouest,0
788.8512518594429,29,7.217283521933266,0,Web,B2C,Ouest,0
424.32741309931714,66,5.984447455954589,0,Magasin,B2C,Ouest,0
436.09652089413925,28,12.910134774503197,0,Web,B2C,Est,0
700.5388126693603,41,10.682607767000206,1,Magasin,B2C,Ouest,0
560.1234991684559,44,4.437950265477621,1,Partenaire,B2C,Nord,0
716.5472443277054,51,9.24502314795509,2,Web,B2C,Ouest,0
597.5435774768466,62,4.023550657124886,2,Web,B2C,Ouest,0
726.2994566561221,11,9.787374047720961,4,Magasin,B2C,Est,0
413.68593947268465,37,3.378509984051261,2,Web,B2C,Nord,0
597.8247628581119,38,12.115309973538452,0,Magasin,B2C,Nord,0
562.0757974146318,11,11.511850504136294,0,Web,B2C,Ouest,0
381.1396336612565,48,17.631793973387527,1,Web,B2C,Ouest,0
318.5739693836361,9,13.39149315798937,0,Magasin,B2C,Est,0
723.4348263494392,33,8.308342976709989,2,Web,B2B,Ouest,0
536.8285712007639,24,13.272280373097944,3,Web,B2C,Est,0
415.98954930348066,12,4.409344476219286,0,Web,B2C,Ouest,1
582.6877913538002,59,6.150109585275658,1,Web,B2C,Nord,0
803.0433943228745,18,11.33257012830044,1,Magasin,B2C,Nord,0
189.46718783305386,19,1.3670013490082908,5,Web,B2B,Est,1
330.60503581740124,61,9.851356860264469,4,Web,B2B,Sud,0
433.8804404588518,63,5.918946831526317,0,Web,B2C,Sud,0
863.0121960096592,3,10.405228220613054,4,Web,B2B,Ouest,1
650.8656569254733,20,5.689054567810946,1,Web,B2C,Nord,0
738.1171032830208,51,11.696992549820756,1,Magasin,B2B,Est,0
394.77103455727854,56,10.077309694669559,1,Web,B2B,Nord,0
398.4835424513053,71,15.601463667525323,1,Magasin,B2C,Ouest,0
680.6064690100878,40,10.02693813640649,3,Web,B2C,Nord,0
610.4893795683804,1,6.925428780154135,0,Web,B2C,Est,0
698.7729873955428,63,9.012456576690868,2,Web,B2C,Est,0
566.2192216328787,12,4.623054411933074,4,Magasin,B2C,Sud,0
650.0658707618329,9,11.62454901882176,1,Partenaire,B2C,Nord,0
628.4614352829196,48,12.35940098526109,0,Web,B2C,Nord,0
739.9981300352865,43,19.87678414677127,0,Partenaire,B2C,Sud,0
745.2614907500047,5,7.512656037582381,2,Web,B2C,Nord,0
308.42304100948144,13,8.928821705299269,1,Magasin,B2C,Nord,0
195.491660038646,42,7.696965902247138,0,Magasin,B2C,Est,0
780.3141715772713,19,10.848454804524897,2,Web,B2C,Nord,0
813.7905167871486,49,11.526762137918455,1,Web,B2C,Nord,0
416.28785648759924,30,9.786500622285956,3,Web,B2C,Sud,0
265.22962682178684,42,14.345303667492129,1,Magasin,B2C,Sud,0
617.8262677812961,34,7.5320819849808895,1,Web,B2C,Est,0
767.5508807430953,26,13.944696191562848,2,Magasin,B2C,Est,0
923.5670140381767,25,12.15399141456433,0,Web,B2C,Est,0
692.9335629782612,50,9.951880320404214,1,Partenaire,B2C,Sud,1
533.0909946145749,37,8.740253436971418,2,Web,B2C,Sud,0
439.2364881147247,43,19.706671034925478,1,Magasin,B2B,Nord,0
602.0612325007178,41,6.731965397031683,3,Web,B2C,Est,0
546.1323533006539,15,11.191732707873658,1,Web,B2B,Sud,1
417.2877769688131,65,6.99912371903147,4,Web,B2C,Ouest,0
968.7760171553916,40,17.142482994485224,1,Magasin,B2C,Est,0
921.3303123729836,51,13.547305315196814,2,Web,B2C,Est,0
804.4887630399771,63,7.286600484635423,3,Magasin,B2C,Est,0
434.24692839435704,66,12.050379973724914,0,Partenaire,B2C,Ouest,0
753.9034783735102,48,11.030782885106222,1,Web,B2B,Sud,0
715.1327537096223,56,7.9335009521010456,2,Web,B2C,Sud,0
679.6582123567296,34,13.032656868912692,0,Web,B2C,Ouest,0
824.9397480678799,53,11.55722156441764,2,Web,B2B,Est,0
714.36680571503,23,10.86279485554381,0,Web,B2C,Sud,0
733.2025625347803,51,9.832321155030685,0,Magasin,B2C,Nord,0
714.6431310069978,7,11.724217970398605,2,Web,B2B,Nord,0
661.342453440379,65,10.917550645969838,1,Web,B2C,Ouest,0
278.94999665144695,18,10.236373332100069,1,Magasin,B2C,Sud,0
615.0517939339003,47,7.435936336049746,2,Web,B2C,Nord,0
499.88544740715747,1,16.77506496304997,1,Magasin,B2C,Nord,0
369.6286276247963,12,5.798320226605812,1,Partenaire,B2C,Ouest,0
902.7269914741482,71,11.71054487551898,0,Web,B2C,Est,0
911.2191613594266,60,8.719037030794269,1,Web,B2C,Sud,0
844.6597080532101,16,17.0381890777972,1,Magasin,B2C,Ouest,0
645.9384150340575,10,6.386069851104637,1,Magasin,B2B,Sud,0
843.1125217714782,58,7.058946952958672,1,Magasin,B2C,Ouest,0
602.1695725083285,71,6.120727746952699,0,Magasin,B2C,Est,0
636.5035098416002,12,11.293860203802442,3,Web,B2C,Sud,0
403.1751533168431,48,4.507797361725433,0,Web,B2C,Ouest,0
671.4584348097912,21,8.085886020968935,3,Magasin,B2C,Ouest,0
610.8694671163951,53,1.3905367085828608,0,Magasin,B2C,Nord,1
365.5226189697964,30,10.961685416512362,2,Magasin,B2C,Nord,1
590.7845198730125,9,7.999140564974949,2,Web,B2C,Ouest,0
585.6486785057745,24,4.047773024272588,1,Magasin,B2C,Sud,0
923.5610099960352,39,14.342437611896234,1,Web,B2C,Est,1
760.9583991324137,57,4.769332406460243,1,Web,B2B,Nord,0
602.0601790364639,2,13.18777476011286,2,Web,B2C,Ouest,0
644.7817157641949,68,7.195836704048782,2,Web,B2C,Est,0
607.9582280587556,47,16.406285511581704,4,Magasin,B2C,Ouest,1
563.4754827368014,63,12.998202155704584,1,Web,B2C,Sud,0
405.16310447010835,67,5.967808516503887,0,Magasin,B2C,Ouest,0
572.8106620307527,11,6.331669791158775,1,Web,B2C,Est,1
465.70231380254756,7,12.42210082089724,0,Web,B2C,Est,0
374.94320299383367,56,8.950487477159333,0,Web,B2C,Est,0
692.0199266185563,14,9.322629971914537,0,Web,B2C,Sud,1
670.4276387879822,11,15.088955447088392,1,Magasin,B2C,Est,0
278.39264795374595,34,7.0052445065201745,1,Web,B2C,Nord,1
577.9167652508771,65,10.365175088701818,0,Web,B2C,Sud,1
779.2262494619863,57,13.818511174609224,1,Web,B2C,Est,0
790.6602730013377,37,13.2364699535424,1,Web,B2C,Nord,0
784.650631719343,14,9.36154932991731,4,Web,B2C,Est,0
607.0043772422628,24,8.844376476589368,0,Partenaire,B2C,Sud,0
447.8918409655528,49,3.044738149916274,0,Web,B2C,Sud,1
404.9342110755491,12,5.775020029339217,1,Web,B2C,Est,1
662.0288828550644,38,11.273436906298935,1,Magasin,B2C,Nord,0
668.2704061857294,1,9.448471244231055,0,Magasin,B2C,Ouest,0
831.7196000889118,24,10.299708314264905,1,Web,B2C,Ouest,0
797.9963370615751,18,14.157014438536242,2,Magasin,B2C,Sud,0
576.198841824389,49,5.250707563750902,2,Partenaire,B2C,Sud,0
376.0429418050435,65,9.0552787910694,2,Web,B2B,Nord,0
542.5608125380384,11,10.754843853644871,3,Web,B2C,Ouest,0
639.1016150658944,57,7.183360249701936,1,Magasin,B2C,Nord,0
563.6250158299073,47,15.725908455709668,2,Magasin,B2C,Ouest,0
495.97906054602197,69,13.63434720645259,2,Partenaire,B2B,Ouest,0
645.5192666945818,65,11.160533308355022,1,Web,B2C,Nord,0
509.2876065460901,8,17.176927117314346,3,Partenaire,B2C,Est,1
486.9481049294327,53,4.004418881559431,3,Web,B2C,Sud,1
656.0615101746191,43,9.969094875577273,0,Magasin,B2C,Est,0
527.6413355767431,9,11.465347875736244,1,Magasin,B2C,Nord,0
643.9387900161034,19,6.341779812824312,0,Web,B2B,Est,0
649.1767241133821,66,11.202858167270913,1,Web,B2C,Nord,0
394.9027798035166,39,5.573670024848488,1,Magasin,B2B,Ouest,0
513.3765977042258,25,12.762229273097013,1,Magasin,B2B,Sud,0
